Date,ticker,target,asset_class,model,used_ml,alpha,band_q_lo,band_q_hi,resid_q_lo,resid_q_hi,resid_fit_n,band_scale,band_scale_fallback,cap_lo,cap_hi,pred_pct_center,pred_pct_lo_uncapped,pred_pct_hi_uncapped,pred_pct_lo_capped,pred_pct_hi_capped,op_pct,y_true_pct,pred_price_center,pred_price_lo_uncapped,pred_price_hi_uncapped,pred_price_lo_capped,pred_price_hi_capped,op_price,abs_err_pct,mae_valid,p95_valid,covU_valid,covC_valid,mae_test,p95_test,covU_test,covC_test,touchC_valid,touchOp_valid,touchC_test,touchOp_test
2026-03-06,ALUP11.SA,target_best_entry,equity_br,"baseline_qroll_a0.12_cal(-0.004,0.730)",False,0.12,0.02,0.98,-0.04261778390507884,0.06037656426139604,757,0.8947052955627441,False,-0.15434038473738385,0.0,-0.09670518022180627,-0.14407799491361664,-0.02959216944551296,-0.14407799491361664,-0.02959216944551296,-0.05643737375603029,,31.299166883632925,29.65769878227652,33.62463280943781,29.65769878227652,33.62463280943781,32.69444643911586,,0.015948901772545158,0.03559799495285056,1.0,1.0,0.01840354660945676,0.046432454487386116,0.8444444444444444,0.8444444444444444,1.0,1.0,1.0,0.9888888888888889
2026-03-06,ALUP11.SA,target_best_sale,equity_br,"baseline_qroll_a0.82_cal(+0.009,0.700)",False,0.82,0.02,0.98,-0.09655516970804406,0.06772600940410771,757,0.8377180099487305,False,0.0,0.2529607812690744,0.10458932157864156,0.004097272331417892,0.17507674853811717,0.004097272331417892,0.17507674853811717,0.04429409203030736,,38.274021678169476,34.79197201841448,40.71641112987058,34.79197201841448,40.71641112987058,36.18479188231648,,0.03420868290269322,0.07685236922030872,0.9666666666666667,0.9666666666666667,0.01880878691667249,0.03889639311239878,1.0,1.0,1.0,1.0,1.0,1.0
2026-03-06,ASAI3.SA,target_best_entry,equity_br,"baseline_qroll_a0.10_cal(-0.006,0.782)",False,0.1,0.02,0.98,-0.21202836822305238,0.14867366549088382,757,0.7741067409515381,False,-0.18475617958292614,0.0,-0.15436960074946907,-0.33136521104729455,-0.030260801633065132,-0.18475617958292614,-0.030260801633065132,-0.07990432127962671,,6.925712615021212,5.476118640952334,7.942163627706435,6.676846547125914,7.942163627706435,7.535583222632346,,0.04409923014967373,0.08990843393757694,1.0,0.9777777777777777,0.04909509950284859,0.10594584609951509,1.0,0.32222222222222224,1.0,1.0,0.9666666666666667,0.5666666666666667
2026-03-06,ASAI3.SA,target_best_sale,equity_br,"baseline_ewmgauss_a0.82_cal(+0.030,0.700)",False,0.82,0.02,0.98,-0.1917878135337234,0.23827696386063896,757,1.4155700206756592,False,0.0,0.3,0.22635458300999228,0.0,0.4190675485932572,0.0,0.3,0.09054183320399692,,10.043843520252974,8.1899995803833,11.622162627514335,8.1899995803833,10.64699945449829,8.93153715633117,,0.1323363026041678,0.22624842488415764,0.9333333333333333,0.35555555555555557,0.09055029133911305,0.19680540693527523,1.0,0.9888888888888889,1.0,0.5777777777777777,1.0,1.0
2026-03-06,AXIA3.SA,target_best_entry,equity_br,"baseline_qroll_a0.08_cal(+0.030,1.052)",False,0.08,0.02,0.98,-0.07313571544008081,0.11422559730327062,757,0.619640588760376,False,-0.18853170894075738,0.0,-0.18853170894075738,-0.18853170894075738,-0.14409368092994063,-0.18853170894075738,-0.14409368092994063,-0.16186889213426733,,48.095725982542014,48.095725982542014,50.729567923085234,48.095725982542014,50.729567923085234,49.67603114686795,,0.024789975925071685,0.06497812177278744,0.8555555555555555,0.8555555555555555,0.037221557352474025,0.06413294387870513,0.5444444444444444,0.5444444444444444,1.0,0.9444444444444444,0.8888888888888888,0.7
2026-03-06,AXIA3.SA,target_best_sale,equity_br,"baseline_ewmgauss_a0.82_cal(-0.030,0.771)",False,0.82,0.02,0.98,-0.12122077463431759,0.15284293265883758,757,1.0043573379516602,False,0.0,0.3,0.20308270495620087,0.12664338853735968,0.2994623010042945,0.12664338853735968,0.2994623010042945,0.15721911510489617,,71.30671247348158,66.77615415434572,77.01913117537117,66.77615415434572,77.01913117537117,68.58837748200007,,0.03993441738434711,0.10100345398462061,0.9666666666666667,0.9666666666666667,0.12077887590011017,0.22334650664834324,0.7555555555555555,0.4222222222222222,1.0,1.0,1.0,0.6777777777777778
2026-03-06,AXIA6.SA,target_best_entry,equity_br,"baseline_qroll_a0.12_cal(+0.010,0.864)",False,0.12,0.02,0.98,-0.0755014533676261,0.0923035533569003,757,0.5729105472564697,False,-0.21068805371098118,0.0,-0.20987668374743218,-0.21068805371098118,-0.1377714336920804,-0.21068805371098118,-0.1377714336920804,-0.1666135337142211,,50.797028725257086,50.74486574955769,55.43267531732998,50.74486574955769,55.43267531732998,53.57841668050082,,0.023019321504026587,0.06948985189589611,0.7777777777777778,0.7777777777777778,0.013268684436737456,0.05112302315554029,0.9,0.9,0.9666666666666667,0.8777777777777778,0.9444444444444444,0.9
2026-03-06,AXIA6.SA,target_best_sale,equity_br,"baseline_qroll_a0.88_cal(-0.010,0.821)",False,0.88,0.02,0.98,-0.1552644900166978,0.10341387294109952,757,0.5643589496612549,False,0.0,0.3,0.3,0.18052165252741534,0.3795785220652425,0.18052165252741534,0.3,0.22831299151644918,,83.57700119018556,75.89573812178739,88.6931044466163,75.89573812178739,83.57700119018556,78.96824334914665,,0.05228467336621027,0.09578427817168811,0.7888888888888889,0.7888888888888889,0.043812751343209874,0.11906754859325719,0.6555555555555556,0.34444444444444444,1.0,1.0,0.9111111111111111,0.6222222222222222
2026-03-06,BBAS3.SA,target_best_entry,equity_br,"baseline_qroll_a0.08_cal(+0.030,1.193)",False,0.08,0.02,0.98,-0.15231395370671477,0.06154339814227771,757,25.0,False,-0.14107337711433304,0.0,-0.14107337711433304,-0.14107337711433304,0.0,-0.14107337711433304,0.0,-0.05642935084573322,,21.473165572141674,21.473165572141674,25.0,21.473165572141674,25.0,23.58926622885667,,0.11611901071710605,0.22402080706537625,0.0,0.0,0.03355453037266413,0.08119226462176926,1.0,1.0,0.8222222222222222,0.1,1.0,1.0
2026-03-06,BBAS3.SA,target_best_sale,equity_br,"baseline_qroll_a0.92_cal(-0.030,0.924)",False,0.92,0.02,0.98,-0.16019513268769817,0.07987520677725791,757,0.5656206607818604,False,0.0,0.3,0.3,0.2013101352510049,0.3465311240512345,0.2013101352510049,0.3,0.24078608115060293,,32.5,30.032753381275125,33.663278101280866,30.032753381275125,32.5,31.019652028765073,,0.024076934313375434,0.04954905039260504,1.0,1.0,0.06591662797391343,0.11523783471630941,0.4666666666666667,0.4666666666666667,1.0,1.0,0.9,0.6444444444444445
2026-03-06,BBDC4.SA,target_best_entry,equity_br,"baseline_qroll_a0.12_cal(+0.007,0.809)",False,0.12,0.02,0.98,-0.08511857223439555,0.15137221905446543,757,0.500023365020752,False,-0.19258170339974054,0.0,-0.16468011031081362,-0.19258170339974054,-0.06295927509623037,-0.19258170339974054,-0.06295927509623037,-0.10364760918206367,,16.564393348806714,16.011104759982018,18.58151750335122,16.011104759982018,18.58151750335122,17.774667841533415,,0.018408458993210405,0.042991088753623695,1.0,1.0,0.021849057620320387,0.05158527775818373,0.7666666666666667,0.7666666666666667,1.0,1.0,0.9777777777777777,0.9222222222222223
2026-03-06,BBDC4.SA,target_best_sale,equity_br,"baseline_qroll_a0.82_cal(+0.012,0.703)",False,0.82,0.02,0.98,-0.19282776420222758,0.16434126209800368,757,0.9909458160400391,False,0.0,0.3,0.18913428233101784,0.0,0.40799608282695665,0.0,0.3,0.07565371293240714,,23.580532727900337,19.829999923706055,27.920562215036973,19.829999923706055,25.778999900817873,21.33021304538377,,0.09898765157455441,0.18902526437792783,1.0,0.4888888888888889,0.03760168645198589,0.09071700836883917,1.0,1.0,1.0,0.7555555555555555,1.0,1.0
2026-03-06,BBSE3.SA,target_best_entry,equity_br,"baseline_qroll_a0.18_cal(-0.005,0.746)",False,0.18,0.02,0.98,-0.07402612154036299,0.07693900466885187,757,13.177603244781494,False,-0.15671006795233008,0.0,-0.09164846597868403,-0.15671006795233008,0.0,-0.15671006795233008,0.0,-0.03665938639147361,,31.065623156546227,28.84051631940947,34.20000076293945,28.84051631940947,34.20000076293945,32.94624972038216,,0.04418724876265437,0.08750900343567868,0.8,0.8,0.014394186180935782,0.026764767852088343,1.0,1.0,1.0,0.9222222222222223,1.0,1.0
2026-03-06,BBSE3.SA,target_best_sale,equity_br,"baseline_qroll_a0.85_cal(+0.006,0.718)",False,0.85,0.02,0.98,-0.09618546152999076,0.08292810582612901,757,0.5729689598083496,False,0.0,0.3,0.13647021370913695,0.06113194469910414,0.20142452016919743,0.06113194469910414,0.20142452016919743,0.09126725230311727,,38.86728217591045,36.29071331828879,41.088719506400714,36.29071331828879,41.088719506400714,37.321340861337454,,0.046749962513809605,0.069451338754608,0.8444444444444444,0.8444444444444444,0.03466209781008134,0.05994524744672599,0.45555555555555555,0.45555555555555555,1.0,1.0,0.9888888888888889,0.7333333333333333
2026-03-06,BEEF3.SA,target_best_entry,equity_br,"baseline_ewmgauss_a0.12_cal(-0.018,0.700)",False,0.12,0.02,0.98,-0.13154218059704187,0.18625128414691536,757,0.9045536518096924,False,-0.29957378189059813,0.0,-0.2117377883274363,-0.29957378189059813,-0.07339528398892786,-0.29957378189059813,-0.07339528398892786,-0.12873228572433124,,3.8309544539730194,3.4040715135286823,4.503299043528887,3.4040715135286823,4.503299043528887,4.23436120770654,,0.09887317691361666,0.16937512325939072,0.7222222222222222,0.7222222222222222,0.048609043111701104,0.09295721294080103,0.8444444444444444,0.8444444444444444,1.0,0.9111111111111111,1.0,1.0
2026-03-06,BEEF3.SA,target_best_sale,equity_br,"baseline_ewmgauss_a0.82_cal(+0.004,0.700)",False,0.82,0.02,0.98,-0.18181633271774544,0.25649342757625465,757,1.1695713996887207,False,0.0,0.3,0.20766869006957056,0.03305364535319358,0.4190675485932572,0.03305364535319358,0.3,0.10289966323974437,,5.869269994979279,5.020640854344062,6.896668475629188,5.020640854344062,6.318000173568726,5.3600925105981485,,0.10234507346974576,0.20272900473678687,1.0,0.9,0.12504993173007672,0.1946556201675701,0.8,0.8,1.0,0.9444444444444444,0.9444444444444444,1.0
2026-03-06,BPAC11.SA,target_best_entry,equity_br,"baseline_qroll_a0.15_cal(+0.000,0.766)",False,0.15,0.02,0.98,-0.06352386556063688,0.1341049441463565,757,0.6294305324554443,False,-0.26,0.0,-0.11202906627875973,-0.15522193221338512,-0.02084480312722227,-0.15522193221338512,-0.02084480312722227,-0.05731850838783725,,49.726372288389456,47.30757179605043,54.83269102487555,47.30757179605043,54.83269102487555,52.79016353028111,,0.024925976235870395,0.051419517930364186,0.9333333333333333,0.9333333333333333,0.020155900444811112,0.038527521962307104,0.9777777777777777,0.9777777777777777,1.0,1.0,1.0,0.9888888888888889
2026-03-06,BPAC11.SA,target_best_sale,equity_br,"baseline_ewmgauss_a0.88_cal(-0.000,0.700)",False,0.88,0.02,0.98,-0.21232067230012122,0.1430031258624409,757,0.6088342666625977,False,0.0,0.26,0.19761859797552905,0.05797576021245243,0.29167143837061976,0.05797576021245243,0.26,0.11383289531768308,,67.06664148662962,59.24664257189734,72.3336005487547,59.24664257189734,70.56,62.37464213779025,,0.04612851807719906,0.11905216584219196,0.8555555555555555,0.8333333333333334,0.03577708412541051,0.09795247362542985,0.8777777777777778,0.8111111111111111,1.0,1.0,1.0,0.9888888888888889
2026-03-06,BRCO11.SA,target_best_entry,equity_br,"baseline_qroll_a0.12_cal(-0.005,0.733)",False,0.12,0.02,0.98,-0.09450295209460402,0.03885997473179551,757,0.9232923984527588,False,-0.04549023204104844,0.0,-0.04549023204104844,-0.1424423264577303,0.0,-0.04549023204104844,0.0,-0.018196092816419377,,115.95384981587935,104.17610906067908,121.4800033569336,115.95384981587935,121.4800033569336,119.26954194051189,,0.014042446353678385,0.02563754349669637,1.0,0.9555555555555556,0.011927055372893215,0.020653141653019395,1.0,1.0,1.0,1.0,1.0,1.0
2026-03-06,BRCO11.SA,target_best_sale,equity_br,"baseline_qroll_a0.82_cal(+0.011,0.700)",False,0.82,0.02,0.98,-0.06366432977572146,0.11139870837570795,757,0.8261523246765137,False,0.0,0.11408419859356683,0.04910108950949979,0.0,0.175881801889987,0.0,0.11408419859356683,0.019640435803799917,,127.44480387537673,121.4800033569336,142.84612524095274,121.4800033569336,135.33895218505316,123.86592356431083,,0.03325119981535404,0.07531447740635491,0.7333333333333333,0.7333333333333333,0.014384508507067236,0.03294499105000303,1.0,1.0,0.9,0.9888888888888889,1.0,1.0
2026-03-06,BRCR11.SA,target_best_entry,equity_br,"baseline_qroll_a0.12_cal(+0.000,0.832)",False,0.12,0.02,0.98,-0.06100566169850242,0.09936903545571821,757,0.625108003616333,False,-0.16122532424168204,0.0,-0.11124435028646629,-0.15242360003998515,-0.044169554031977976,-0.15242360003998515,-0.044169554031977976,-0.0709994725337733,,43.0068853471845,41.01422147674554,46.252634696999976,41.01422147674554,46.252634696999976,44.95433495707379,,0.011466698607218648,0.03383260674340316,0.9,0.9,0.04496550975076314,0.07716626073465944,0.8222222222222222,0.8222222222222222,1.0,0.9555555555555556,1.0,1.0
2026-03-06,BRCR11.SA,target_best_sale,equity_br,"baseline_qroll_a0.88_cal(+0.004,0.700)",False,0.88,0.02,0.98,-0.13295020568514673,0.07243339365249243,757,0.6571998596191406,False,0.0,0.18367020645756155,0.0849681424739243,0.0,0.13637126763649893,0.0,0.13637126763649893,0.03398725698956972,,52.5016077521012,48.38999938964844,54.989004947344206,48.38999938964844,54.989004947344206,50.034642734629536,,0.05040106541807607,0.08681616069470592,0.5777777777777777,0.5777777777777777,0.063403784116575,0.11437460710017126,0.36666666666666664,0.2777777777777778,1.0,0.9777777777777777,0.9222222222222223,0.37777777777777777
2026-03-06,BRKM5.SA,target_best_entry,equity_br,"baseline_ewmgauss_a0.18_cal(-0.026,0.700)",False,0.18,0.02,0.98,-0.17612231824335917,0.19599632013152177,757,0.6667327880859375,False,-0.3,0.0,-0.24913371951545285,-0.38670078041352834,-0.08374318576972475,-0.3,-0.08374318576972475,-0.149899399268016,,9.38582850605684,7.666240244830896,11.453210177878441,8.75,11.453210177878441,10.6262575091498,,0.05396035172369453,0.15116780385624806,0.9333333333333333,0.8222222222222222,0.16118379657564388,0.2385338522686785,0.35555555555555557,0.28888888888888886,0.9777777777777777,1.0,0.6333333333333333,1.0
2026-03-06,BRKM5.SA,target_best_sale,equity_br,"baseline_ewmgauss_a0.85_cal(-0.001,0.700)",False,0.85,0.02,0.98,-0.23002746672166902,0.19436309039846875,757,0.6349680423736572,False,0.0,0.3,0.21558353174342712,0.03072373004254128,0.37178193213926825,0.03072373004254128,0.3,0.10466765072289562,,15.19479414679284,12.884046625531766,17.147274151740856,12.884046625531766,16.25,13.808345634036195,,0.06915500386811434,0.15470957216971934,0.9666666666666667,0.9666666666666667,0.17598966936492685,0.23123377129232517,0.15555555555555556,0.12222222222222222,1.0,0.9888888888888889,1.0,0.4888888888888889
2026-03-06,BRL=X,target_best_entry,fx,"baseline_ewmgauss_a0.12_cal(+0.001,0.700)",False,0.12,0.02,0.98,-0.0411399281519479,0.05826612282543138,757,1.6669893264770508,False,-0.1183317671260975,0.0,-0.047757285702398594,-0.1183317671260975,0.0,-0.1183317671260975,0.0,-0.01910291428095944,,5.025270362828181,4.6528276604105665,5.277299880981445,4.6528276604105665,5.277299880981445,5.176488073720139,,0.01058664928501042,0.03003110822516403,1.0,1.0,0.01897832554536584,0.03785594127739136,1.0,1.0,1.0,1.0,1.0,1.0
2026-03-06,BRL=X,target_best_sale,fx,"baseline_qroll_a0.88_cal(-0.005,0.770)",False,0.88,0.02,0.98,-0.06119112454006882,0.05868375370249772,757,0.8277528285980225,False,0.0,0.15,0.10941782500616196,0.05634340858206202,0.16031746126462282,0.05634340858206202,0.15,0.077573175151702,,5.854730555863712,5.57464094438565,6.123343200232487,5.57464094438565,6.068894863128661,5.686676788976874,,0.026080380954043504,0.05466606211413633,1.0,1.0,0.014556551985618109,0.030245945710989767,0.9777777777777777,0.9777777777777777,1.0,1.0,1.0,1.0
2026-03-06,BRSR6.SA,target_best_entry,equity_br,"baseline_qroll_a0.12_cal(+0.007,0.804)",False,0.12,0.02,0.98,-0.09200975991782791,0.12020327310614318,757,0.500023365020752,False,-0.24416685946687647,0.0,-0.20719636917623202,-0.24416685946687647,-0.13381769257753373,-0.24416685946687647,-0.13381769257753373,-0.16316916321701305,,14.286321790361,13.62011353839984,15.608605576259636,13.62011353839984,15.608605576259636,15.079692061900182,,0.0284835385033783,0.06371659736911493,0.8777777777777778,0.8777777777777778,0.01041963270779402,0.03023602663458685,0.9888888888888889,0.9888888888888889,1.0,0.9888888888888889,1.0,1.0
2026-03-06,BRSR6.SA,target_best_sale,equity_br,"baseline_ewmgauss_a0.82_cal(-0.004,0.700)",False,0.82,0.02,0.98,-0.18452172509053996,0.1585308741771364,757,0.5019276142120361,False,0.0,0.3,0.21514627592701896,0.10207510784855404,0.31229077807663574,0.10207510784855404,0.3,0.14730357507994002,,21.8969364484547,19.859393947920893,23.64748042166002,19.859393947920893,23.426000595092773,20.67441094813442,,0.07943769414513854,0.14186464162773865,0.6333333333333333,0.6333333333333333,0.19999177021322245,0.24146790213018998,0.0,0.0,1.0,1.0,0.28888888888888886,0.011111111111111112
2026-03-06,BTC-USD,target_best_entry,crypto,"baseline_qroll_a0.12_cal(+0.001,0.749)",False,0.12,0.02,0.98,-0.09903042795963661,0.16013249394821427,757,0.8461761474609375,False,-0.2574886195466419,0.0,-0.2574886195466419,-0.3819889392766858,-0.05617123552152328,-0.2574886195466419,-0.05617123552152328,-0.13669818913157072,,50592.12087339007,42109.10581076269,64309.18123722551,50592.12087339007,64309.18123722551,58822.35709169133,,0.06735464149651646,0.1564176950579021,0.9555555555555556,0.9555555555555556,0.06473335196091577,0.14635449112733917,0.6666666666666666,0.06666666666666667,1.0,1.0,0.9222222222222223,0.4777777777777778
2026-03-06,BTC-USD,target_best_sale,crypto,"baseline_ewmgauss_a0.82_cal(+0.004,0.860)",False,0.82,0.02,0.98,-0.3147352733197414,0.12340334997442892,757,0.8281850814819336,False,0.0,0.35,0.2586231937866232,0.0,0.4104664066337894,0.0,0.35,0.10344927751464927,,85758.16941044855,68136.4921875,96104.23329633438,68136.4921875,91984.26445312501,75185.16307667943,,0.0885735268570157,0.18268600452187558,0.9888888888888889,0.7444444444444445,0.20585613742213688,0.2644553412160029,0.6222222222222222,0.6222222222222222,1.0,1.0,1.0,1.0
2026-03-06,BTLG11.SA,target_best_entry,equity_br,"baseline_qroll_a0.12_cal(+0.001,0.829)",False,0.12,0.02,0.98,-0.03479866654373978,0.06433910254228388,757,0.8493771553039551,False,-0.14789763025504904,0.0,-0.08327921497836113,-0.10900555250059285,-0.03571390192822529,-0.10900555250059285,-0.03571390192822529,-0.05474002714827962,,95.33896164225044,92.66342253993834,100.28575419946456,92.66342253993834,100.28575419946456,98.30703717657892,,0.008772592482469926,0.016009509664711374,1.0,1.0,0.0034341343347131198,0.009410392264441615,1.0,1.0,1.0,1.0,1.0,1.0
2026-03-06,BTLG11.SA,target_best_sale,equity_br,"baseline_qroll_a0.88_cal(+0.003,0.702)",False,0.88,0.02,0.98,-0.05428882362267638,0.04704588309337272,757,1.038879156112671,False,0.0,0.09514239968328245,0.08160071467904265,0.032511029326749166,0.12414110225910781,0.032511029326749166,0.09514239968328245,0.05214690346766656,,112.48647432662044,107.38114704998192,116.91067463494723,107.38114704998192,113.89480956706139,109.42327796063731,,0.025264947415302292,0.04527550105224087,0.5,0.4777777777777778,0.024100800130090555,0.04174493935101152,0.9555555555555556,0.9555555555555556,1.0,1.0,1.0,1.0
2026-03-06,BZ=F,target_best_entry,future,"baseline_ewmgauss_a0.18_cal(-0.018,0.700)",False,0.18,0.02,0.98,-0.10685270828855542,0.1573873672742729,757,13.156306028366089,False,-0.23821860351640023,0.0,-0.14092055279076143,-0.23821860351640023,0.0,-0.23821860351640023,0.0,-0.05636822111630457,,73.37397873218396,65.06375186339105,85.41000366210938,65.06375186339105,85.41000366210938,80.59559369013921,,0.07978001994571723,0.14299674040304086,1.0,1.0,0.0506252645419369,0.09180343867043626,1.0,1.0,1.0,1.0,1.0,1.0
2026-03-06,BZ=F,target_best_sale,future,"baseline_qroll_a0.92_cal(-0.012,0.756)",False,0.92,0.02,0.98,-0.09137215707603184,0.12432339271167873,757,1.3079156875610352,False,0.0,0.28,0.22575872532377317,0.06806422264915629,0.4190675485932572,0.06806422264915629,0.28,0.13114202371900305,,104.69205721876598,91.22336916783244,121.20256452213066,91.22336916783244,109.3248046875,96.61084438820586,,0.06017396867864481,0.15860306688215103,1.0,0.9222222222222223,0.05496872537259821,0.22749009847033913,0.9,0.9,1.0,1.0,0.9111111111111111,0.9
